"","Date","ZipCode","ZORI","State","CountyName","City"
"1814","2019.06.30",20148,2308.76462995519,"VA","Loudoun County","Ashburn"
"1815","2019.07.31",20148,2314.62533743309,"VA","Loudoun County","Ashburn"
"1816","2019.08.31",20148,2312.57054933379,"VA","Loudoun County","Ashburn"
"1817","2019.09.30",20148,2303.83748952973,"VA","Loudoun County","Ashburn"
"1818","2019.10.31",20148,2276.83408832748,"VA","Loudoun County","Ashburn"
"1819","2019.11.30",20148,2263.51489895769,"VA","Loudoun County","Ashburn"
"1820","2019.12.31",20148,2272.90935362727,"VA","Loudoun County","Ashburn"
"1821","2020.01.31",20148,2288.51889898397,"VA","Loudoun County","Ashburn"
"1822","2020.02.29",20148,2311.63282438336,"VA","Loudoun County","Ashburn"
"1823","2020.03.31",20148,2309.36209517021,"VA","Loudoun County","Ashburn"
"1824","2020.04.30",20148,2313.67804241548,"VA","Loudoun County","Ashburn"
"1825","2020.05.31",20148,2308.38135153284,"VA","Loudoun County","Ashburn"
"1826","2020.06.30",20148,2316.67396484977,"VA","Loudoun County","Ashburn"
"1827","2020.07.31",20148,2329.22122982287,"VA","Loudoun County","Ashburn"
"1828","2020.08.31",20148,2337.83212339062,"VA","Loudoun County","Ashburn"
"1829","2020.09.30",20148,2342.50301257197,"VA","Loudoun County","Ashburn"
"1830","2020.10.31",20148,2344.64599136197,"VA","Loudoun County","Ashburn"
"1831","2020.11.30",20148,2334.82281909602,"VA","Loudoun County","Ashburn"
"1832","2020.12.31",20148,2318.81150811397,"VA","Loudoun County","Ashburn"
"1833","2021.01.31",20148,2329.98448694073,"VA","Loudoun County","Ashburn"
"1834","2021.02.28",20148,2301.29157480258,"VA","Loudoun County","Ashburn"
"1835","2021.03.31",20148,2303.23689078473,"VA","Loudoun County","Ashburn"
"1836","2021.04.30",20148,2329.16634930796,"VA","Loudoun County","Ashburn"
"1837","2021.05.31",20148,2418.56526484773,"VA","Loudoun County","Ashburn"
"1838","2021.06.30",20148,2501.41020603327,"VA","Loudoun County","Ashburn"
"1839","2021.07.31",20148,2541.78104466146,"VA","Loudoun County","Ashburn"
"1840","2021.08.31",20148,2571.03431910572,"VA","Loudoun County","Ashburn"
"1841","2021.09.30",20148,2589.67722814553,"VA","Loudoun County","Ashburn"
"1842","2021.10.31",20148,2609.40449212852,"VA","Loudoun County","Ashburn"
"1843","2021.11.30",20148,2604.12054644704,"VA","Loudoun County","Ashburn"
"1844","2021.12.31",20148,2598.45632435058,"VA","Loudoun County","Ashburn"
"1845","2022.01.31",20148,2608.78865547555,"VA","Loudoun County","Ashburn"
"1846","2022.02.28",20148,2640.39620356992,"VA","Loudoun County","Ashburn"
"1847","2022.03.31",20148,2704.88353103606,"VA","Loudoun County","Ashburn"
"1848","2022.04.30",20148,2728.70943316124,"VA","Loudoun County","Ashburn"
"1849","2022.05.31",20148,2771.55222808428,"VA","Loudoun County","Ashburn"
"1850","2022.06.30",20148,2798.49529330974,"VA","Loudoun County","Ashburn"
"1851","2022.07.31",20148,2813.81863965354,"VA","Loudoun County","Ashburn"
"1852","2022.08.31",20148,2800.66285648778,"VA","Loudoun County","Ashburn"
"1853","2022.09.30",20148,2783.07962706941,"VA","Loudoun County","Ashburn"
"1854","2022.10.31",20148,2779.61798696696,"VA","Loudoun County","Ashburn"
"1855","2022.11.30",20148,2793.67220574649,"VA","Loudoun County","Ashburn"
"1856","2022.12.31",20148,2790.28744012607,"VA","Loudoun County","Ashburn"
"1857","2023.01.31",20148,2807.06478322017,"VA","Loudoun County","Ashburn"
"1858","2023.02.28",20148,2804.70103007585,"VA","Loudoun County","Ashburn"
"1859","2023.03.31",20148,2805.86557905843,"VA","Loudoun County","Ashburn"
"1860","2023.04.30",20148,2834.74995481667,"VA","Loudoun County","Ashburn"
"1861","2023.05.31",20148,2858.28787726668,"VA","Loudoun County","Ashburn"
"1862","2023.06.30",20148,2904.3974063574,"VA","Loudoun County","Ashburn"
"1863","2023.07.31",20148,2914.66788521746,"VA","Loudoun County","Ashburn"
"1864","2023.08.31",20148,2960.77257622187,"VA","Loudoun County","Ashburn"
"1865","2023.09.30",20148,2956.88994204519,"VA","Loudoun County","Ashburn"
"1866","2023.10.31",20148,2946.64693574478,"VA","Loudoun County","Ashburn"
"1867","2023.11.30",20148,2928.97109066156,"VA","Loudoun County","Ashburn"
"1868","2023.12.31",20148,2922.49487914074,"VA","Loudoun County","Ashburn"
"1869","2024.01.31",20148,2938.7648542801,"VA","Loudoun County","Ashburn"
"1870","2024.02.29",20148,2956.3495139585,"VA","Loudoun County","Ashburn"
"1871","2024.03.31",20148,2994.34303148152,"VA","Loudoun County","Ashburn"
"1872","2024.04.30",20148,3027.19882896913,"VA","Loudoun County","Ashburn"
"1873","2024.05.31",20148,3057.16277487768,"VA","Loudoun County","Ashburn"
"1874","2024.06.30",20148,3068.7321869094,"VA","Loudoun County","Ashburn"
"1875","2024.07.31",20148,3082.83005855686,"VA","Loudoun County","Ashburn"
"1876","2024.08.31",20148,3081.41773809524,"VA","Loudoun County","Ashburn"
"1877","2015.01.31",20009,2218.28623213866,"DC","District of Columbia","Washington"
"1878","2015.02.28",20009,2201.18530261613,"DC","District of Columbia","Washington"
"1879","2015.03.31",20009,2184.57089307538,"DC","District of Columbia","Washington"
"1880","2015.04.30",20009,2198.61842558092,"DC","District of Columbia","Washington"
"1881","2015.05.31",20009,2214.36009311321,"DC","District of Columbia","Washington"
"1882","2015.06.30",20009,2226.43369879244,"DC","District of Columbia","Washington"
"1883","2015.07.31",20009,2250.32072370077,"DC","District of Columbia","Washington"
"1884","2015.08.31",20009,2241.53053439879,"DC","District of Columbia","Washington"
"1885","2015.09.30",20009,2226.09252708667,"DC","District of Columbia","Washington"
"1886","2015.10.31",20009,2221.76458459444,"DC","District of Columbia","Washington"
"1887","2015.11.30",20009,2235.51364861415,"DC","District of Columbia","Washington"
"1888","2015.12.31",20009,2224.99883134721,"DC","District of Columbia","Washington"
"1889","2016.01.31",20009,2201.47658386819,"DC","District of Columbia","Washington"
"1890","2016.02.29",20009,2205.25002933721,"DC","District of Columbia","Washington"
"1891","2016.03.31",20009,2230.07530869825,"DC","District of Columbia","Washington"
"1892","2016.04.30",20009,2251.07249876576,"DC","District of Columbia","Washington"
"1893","2016.05.31",20009,2254.47276436115,"DC","District of Columbia","Washington"
"1894","2016.06.30",20009,2250.20398035758,"DC","District of Columbia","Washington"
"1895","2016.07.31",20009,2250.33365602614,"DC","District of Columbia","Washington"
"1896","2016.08.31",20009,2259.33263745131,"DC","District of Columbia","Washington"
"1897","2016.09.30",20009,2256.60012452927,"DC","District of Columbia","Washington"
"1898","2016.10.31",20009,2218.90028773509,"DC","District of Columbia","Washington"
"1899","2016.11.30",20009,2236.43797078978,"DC","District of Columbia","Washington"
"1900","2016.12.31",20009,2243.85273228809,"DC","District of Columbia","Washington"
"1901","2017.01.31",20009,2279.44043047114,"DC","District of Columbia","Washington"
"1902","2017.02.28",20009,2270.64630770696,"DC","District of Columbia","Washington"
"1903","2017.03.31",20009,2290.07465714383,"DC","District of Columbia","Washington"
"1904","2017.04.30",20009,2300.70402820451,"DC","District of Columbia","Washington"
"1905","2017.05.31",20009,2306.64671837916,"DC","District of Columbia","Washington"
"1906","2017.06.30",20009,2309.52327295964,"DC","District of Columbia","Washington"
"1907","2017.07.31",20009,2308.59485262387,"DC","District of Columbia","Washington"
"1908","2017.08.31",20009,2289.91600004139,"DC","District of Columbia","Washington"
"1909","2017.09.30",20009,2287.74105536246,"DC","District of Columbia","Washington"
"1910","2017.10.31",20009,2276.3183207796,"DC","District of Columbia","Washington"
"1911","2017.11.30",20009,2288.14447658977,"DC","District of Columbia","Washington"
"1912","2017.12.31",20009,2294.58756775467,"DC","District of Columbia","Washington"
"1913","2018.01.31",20009,2311.89429641876,"DC","District of Columbia","Washington"
"1914","2018.02.28",20009,2299.61452562281,"DC","District of Columbia","Washington"
"1915","2018.03.31",20009,2296.12387880672,"DC","District of Columbia","Washington"
"1916","2018.04.30",20009,2290.55840602896,"DC","District of Columbia","Washington"
"1917","2018.05.31",20009,2308.91426112965,"DC","District of Columbia","Washington"
"1918","2018.06.30",20009,2323.87880036307,"DC","District of Columbia","Washington"
"1919","2018.07.31",20009,2343.88195713865,"DC","District of Columbia","Washington"
"1920","2018.08.31",20009,2360.64387215356,"DC","District of Columbia","Washington"
"1921","2018.09.30",20009,2349.34608940127,"DC","District of Columbia","Washington"
"1922","2018.10.31",20009,2348.4396037686,"DC","District of Columbia","Washington"
"1923","2018.11.30",20009,2333.71478141423,"DC","District of Columbia","Washington"
"1924","2018.12.31",20009,2334.41478926157,"DC","District of Columbia","Washington"
"1925","2019.01.31",20009,2335.66682445119,"DC","District of Columbia","Washington"
"1926","2019.02.28",20009,2342.30837339202,"DC","District of Columbia","Washington"
"1927","2019.03.31",20009,2357.46281582771,"DC","District of Columbia","Washington"
"1928","2019.04.30",20009,2359.55939816296,"DC","District of Columbia","Washington"
"1929","2019.05.31",20009,2369.20621980537,"DC","District of Columbia","Washington"
"1930","2019.06.30",20009,2376.76653805366,"DC","District of Columbia","Washington"
"1931","2019.07.31",20009,2394.07665111281,"DC","District of Columbia","Washington"
"1932","2019.08.31",20009,2402.35158281367,"DC","District of Columbia","Washington"
"1933","2019.09.30",20009,2400.08114565646,"DC","District of Columbia","Washington"
"1934","2019.10.31",20009,2389.04751747129,"DC","District of Columbia","Washington"
"1935","2019.11.30",20009,2378.90135499515,"DC","District of Columbia","Washington"
"1936","2019.12.31",20009,2368.30199860064,"DC","District of Columbia","Washington"
"1937","2020.01.31",20009,2378.82889027734,"DC","District of Columbia","Washington"
"1938","2020.02.29",20009,2393.48413609269,"DC","District of Columbia","Washington"
"1939","2020.03.31",20009,2421.97204160816,"DC","District of Columbia","Washington"
"1940","2020.04.30",20009,2415.01391751796,"DC","District of Columbia","Washington"
"1941","2020.05.31",20009,2405.94216315683,"DC","District of Columbia","Washington"
"1942","2020.06.30",20009,2388.41131330447,"DC","District of Columbia","Washington"
"1943","2020.07.31",20009,2380.11247019922,"DC","District of Columbia","Washington"
"1944","2020.08.31",20009,2365.62219372757,"DC","District of Columbia","Washington"
"1945","2020.09.30",20009,2323.69653697722,"DC","District of Columbia","Washington"
"1946","2020.10.31",20009,2281.48249728193,"DC","District of Columbia","Washington"
"1947","2020.11.30",20009,2254.22972261481,"DC","District of Columbia","Washington"
"1948","2020.12.31",20009,2256.56413995625,"DC","District of Columbia","Washington"
"1949","2021.01.31",20009,2258.14524157776,"DC","District of Columbia","Washington"
"1950","2021.02.28",20009,2263.55317581922,"DC","District of Columbia","Washington"
"1951","2021.03.31",20009,2255.50839657943,"DC","District of Columbia","Washington"
"1952","2021.04.30",20009,2266.31254881127,"DC","District of Columbia","Washington"
"1953","2021.05.31",20009,2287.4843164684,"DC","District of Columbia","Washington"
"1954","2021.06.30",20009,2329.13177550155,"DC","District of Columbia","Washington"
"1955","2021.07.31",20009,2365.42690674333,"DC","District of Columbia","Washington"
"1956","2021.08.31",20009,2384.81073299137,"DC","District of Columbia","Washington"
"1957","2021.09.30",20009,2399.85989873982,"DC","District of Columbia","Washington"
"1958","2021.10.31",20009,2408.83026365337,"DC","District of Columbia","Washington"
"1959","2021.11.30",20009,2412.67817424898,"DC","District of Columbia","Washington"
"1960","2021.12.31",20009,2412.11387941445,"DC","District of Columbia","Washington"
"1961","2022.01.31",20009,2431.61423882961,"DC","District of Columbia","Washington"
"1962","2022.02.28",20009,2443.68981897131,"DC","District of Columbia","Washington"
"1963","2022.03.31",20009,2459.49582118086,"DC","District of Columbia","Washington"
"1964","2022.04.30",20009,2466.21231345351,"DC","District of Columbia","Washington"
"1965","2022.05.31",20009,2488.57450484122,"DC","District of Columbia","Washington"
"1966","2022.06.30",20009,2513.42961772627,"DC","District of Columbia","Washington"
"1967","2022.07.31",20009,2532.08521935978,"DC","District of Columbia","Washington"
"1968","2022.08.31",20009,2542.16037511034,"DC","District of Columbia","Washington"
"1969","2022.09.30",20009,2539.23022926725,"DC","District of Columbia","Washington"
"1970","2022.10.31",20009,2530.07969046007,"DC","District of Columbia","Washington"
"1971","2022.11.30",20009,2520.64036861495,"DC","District of Columbia","Washington"
"1972","2022.12.31",20009,2527.86482910137,"DC","District of Columbia","Washington"
"1973","2023.01.31",20009,2533.15197144538,"DC","District of Columbia","Washington"
"1974","2023.02.28",20009,2542.44382227316,"DC","District of Columbia","Washington"
"1975","2023.03.31",20009,2537.56278118288,"DC","District of Columbia","Washington"
"1976","2023.04.30",20009,2535.14298274732,"DC","District of Columbia","Washington"
"1977","2023.05.31",20009,2542.21236563201,"DC","District of Columbia","Washington"
"1978","2023.06.30",20009,2552.92368424051,"DC","District of Columbia","Washington"
"1979","2023.07.31",20009,2577.10119515069,"DC","District of Columbia","Washington"
"1980","2023.08.31",20009,2587.39031599558,"DC","District of Columbia","Washington"
"1981","2023.09.30",20009,2594.90669323591,"DC","District of Columbia","Washington"
"1982","2023.10.31",20009,2597.74581320587,"DC","District of Columbia","Washington"
"1983","2023.11.30",20009,2591.44878847627,"DC","District of Columbia","Washington"
"1984","2023.12.31",20009,2591.42122275989,"DC","District of Columbia","Washington"
"1985","2024.01.31",20009,2574.15466381753,"DC","District of Columbia","Washington"
"1986","2024.02.29",20009,2588.17275257811,"DC","District of Columbia","Washington"
"1987","2024.03.31",20009,2593.376663563,"DC","District of Columbia","Washington"
"1988","2024.04.30",20009,2615.98483168925,"DC","District of Columbia","Washington"
"1989","2024.05.31",20009,2619.47862490375,"DC","District of Columbia","Washington"
"1990","2024.06.30",20009,2642.22512223374,"DC","District of Columbia","Washington"
"1991","2024.07.31",20009,2656.07874933287,"DC","District of Columbia","Washington"
"1992","2024.08.31",20009,2664.01091202904,"DC","District of Columbia","Washington"
"1993","2015.01.31",20850,1832.62118047698,"MD","Montgomery County","Rockville"
"1994","2015.02.28",20850,1854.63578076243,"MD","Montgomery County","Rockville"
"1995","2015.03.31",20850,1869.54370650669,"MD","Montgomery County","Rockville"
"1996","2015.04.30",20850,1877.46537731448,"MD","Montgomery County","Rockville"
"1997","2015.05.31",20850,1863.83259695322,"MD","Montgomery County","Rockville"
"1998","2015.06.30",20850,1870.15583857778,"MD","Montgomery County","Rockville"
"1999","2015.07.31",20850,1874.11091359073,"MD","Montgomery County","Rockville"
"2000","2015.08.31",20850,1877.20461839832,"MD","Montgomery County","Rockville"
"2001","2015.09.30",20850,1889.50960776991,"MD","Montgomery County","Rockville"
"2002","2015.10.31",20850,1886.96757534854,"MD","Montgomery County","Rockville"
"2003","2015.11.30",20850,1886.41055284259,"MD","Montgomery County","Rockville"
"2004","2015.12.31",20850,1887.76157556676,"MD","Montgomery County","Rockville"
"2005","2016.01.31",20850,1883.77752541034,"MD","Montgomery County","Rockville"
"2006","2016.02.29",20850,1907.96832479703,"MD","Montgomery County","Rockville"
"2007","2016.03.31",20850,1891.96248874103,"MD","Montgomery County","Rockville"
"2008","2016.04.30",20850,1905.06068117809,"MD","Montgomery County","Rockville"
"2009","2016.05.31",20850,1890.9875235994,"MD","Montgomery County","Rockville"
"2010","2016.06.30",20850,1911.76516924896,"MD","Montgomery County","Rockville"
"2011","2016.07.31",20850,1909.53132912759,"MD","Montgomery County","Rockville"
"2012","2016.08.31",20850,1907.86340651292,"MD","Montgomery County","Rockville"
"2013","2016.09.30",20850,1907.62446661983,"MD","Montgomery County","Rockville"
"2014","2016.10.31",20850,1913.08130698813,"MD","Montgomery County","Rockville"
"2015","2016.11.30",20850,1897.20134734344,"MD","Montgomery County","Rockville"
"2016","2016.12.31",20850,1909.4277995528,"MD","Montgomery County","Rockville"
"2017","2017.01.31",20850,1900.58463393749,"MD","Montgomery County","Rockville"
"2018","2017.02.28",20850,1921.63883120733,"MD","Montgomery County","Rockville"
"2019","2017.03.31",20850,1906.89236765545,"MD","Montgomery County","Rockville"
"2020","2017.04.30",20850,1913.63117929004,"MD","Montgomery County","Rockville"
"2021","2017.05.31",20850,1942.99391857497,"MD","Montgomery County","Rockville"
"2022","2017.06.30",20850,1944.63997535846,"MD","Montgomery County","Rockville"
"2023","2017.07.31",20850,1955.48461440601,"MD","Montgomery County","Rockville"
"2024","2017.08.31",20850,1930.16109942012,"MD","Montgomery County","Rockville"
"2025","2017.09.30",20850,1938.47569410472,"MD","Montgomery County","Rockville"
"2026","2017.10.31",20850,1946.12094352276,"MD","Montgomery County","Rockville"
"2027","2017.11.30",20850,1930.73511351029,"MD","Montgomery County","Rockville"
"2028","2017.12.31",20850,1914.00201685559,"MD","Montgomery County","Rockville"
"2029","2018.01.31",20850,1890.23981360609,"MD","Montgomery County","Rockville"
"2030","2018.02.28",20850,1909.46030024034,"MD","Montgomery County","Rockville"
"2031","2018.03.31",20850,1916.41535370116,"MD","Montgomery County","Rockville"
"2032","2018.04.30",20850,1945.43188027305,"MD","Montgomery County","Rockville"
"2033","2018.05.31",20850,1970.9235753484,"MD","Montgomery County","Rockville"
"2034","2018.06.30",20850,2001.77958116675,"MD","Montgomery County","Rockville"
"2035","2018.07.31",20850,2002.80617468112,"MD","Montgomery County","Rockville"
"2036","2018.08.31",20850,2004.41652597546,"MD","Montgomery County","Rockville"
"2037","2018.09.30",20850,1998.80538384073,"MD","Montgomery County","Rockville"
"2038","2018.10.31",20850,1993.98512569046,"MD","Montgomery County","Rockville"
"2039","2018.11.30",20850,1982.71058063249,"MD","Montgomery County","Rockville"
"2040","2018.12.31",20850,1982.84983500237,"MD","Montgomery County","Rockville"
"2041","2019.01.31",20850,1986.91981943156,"MD","Montgomery County","Rockville"
"2042","2019.02.28",20850,1983.1302461219,"MD","Montgomery County","Rockville"
"2043","2019.03.31",20850,1983.27513242564,"MD","Montgomery County","Rockville"
"2044","2019.04.30",20850,2000.24150398987,"MD","Montgomery County","Rockville"
"2045","2019.05.31",20850,2010.37822376528,"MD","Montgomery County","Rockville"
"2046","2019.06.30",20850,2017.80281605227,"MD","Montgomery County","Rockville"
"2047","2019.07.31",20850,2037.63978515914,"MD","Montgomery County","Rockville"
"2048","2019.08.31",20850,2056.96803093744,"MD","Montgomery County","Rockville"
"2049","2019.09.30",20850,2067.00990311142,"MD","Montgomery County","Rockville"
"2050","2019.10.31",20850,2034.1465062447,"MD","Montgomery County","Rockville"
"2051","2019.11.30",20850,2013.7138043812,"MD","Montgomery County","Rockville"
"2052","2019.12.31",20850,1989.86871369309,"MD","Montgomery County","Rockville"
"2053","2020.01.31",20850,2002.5097298216,"MD","Montgomery County","Rockville"
"2054","2020.02.29",20850,1973.97164012698,"MD","Montgomery County","Rockville"
"2055","2020.03.31",20850,1987.42598083965,"MD","Montgomery County","Rockville"
"2056","2020.04.30",20850,1961.61949895121,"MD","Montgomery County","Rockville"
"2057","2020.05.31",20850,1964.44964456728,"MD","Montgomery County","Rockville"
"2058","2020.06.30",20850,1958.67418872248,"MD","Montgomery County","Rockville"
"2059","2020.07.31",20850,1972.50838112295,"MD","Montgomery County","Rockville"
"2060","2020.08.31",20850,1987.65984866674,"MD","Montgomery County","Rockville"
"2061","2020.09.30",20850,1971.85672410192,"MD","Montgomery County","Rockville"
"2062","2020.10.31",20850,1962.82657290972,"MD","Montgomery County","Rockville"
"2063","2020.11.30",20850,1940.29994335296,"MD","Montgomery County","Rockville"
"2064","2020.12.31",20850,1927.6020583809,"MD","Montgomery County","Rockville"
"2065","2021.01.31",20850,1918.42729927186,"MD","Montgomery County","Rockville"
"2066","2021.02.28",20850,1943.06374015867,"MD","Montgomery County","Rockville"
"2067","2021.03.31",20850,1969.89432978833,"MD","Montgomery County","Rockville"
"2068","2021.04.30",20850,1988.7327141312,"MD","Montgomery County","Rockville"
"2069","2021.05.31",20850,2012.86131235484,"MD","Montgomery County","Rockville"
"2070","2021.06.30",20850,2057.2369418287,"MD","Montgomery County","Rockville"
"2071","2021.07.31",20850,2126.92596446922,"MD","Montgomery County","Rockville"
"2072","2021.08.31",20850,2163.7613665296,"MD","Montgomery County","Rockville"
"2073","2021.09.30",20850,2202.34958511431,"MD","Montgomery County","Rockville"
"2074","2021.10.31",20850,2188.29132295801,"MD","Montgomery County","Rockville"
"2075","2021.11.30",20850,2180.13737711843,"MD","Montgomery County","Rockville"
"2076","2021.12.31",20850,2177.85196419704,"MD","Montgomery County","Rockville"
"2077","2022.01.31",20850,2181.0447439828,"MD","Montgomery County","Rockville"
"2078","2022.02.28",20850,2213.36671499278,"MD","Montgomery County","Rockville"
"2079","2022.03.31",20850,2228.8075405077,"MD","Montgomery County","Rockville"
"2080","2022.04.30",20850,2269.6328499588,"MD","Montgomery County","Rockville"
"2081","2022.05.31",20850,2291.57883480111,"MD","Montgomery County","Rockville"
"2082","2022.06.30",20850,2310.64786710687,"MD","Montgomery County","Rockville"
"2083","2022.07.31",20850,2336.28211461759,"MD","Montgomery County","Rockville"
"2084","2022.08.31",20850,2345.2189373293,"MD","Montgomery County","Rockville"
"2085","2022.09.30",20850,2332.68301174575,"MD","Montgomery County","Rockville"
"2086","2022.10.31",20850,2317.31580361741,"MD","Montgomery County","Rockville"
"2087","2022.11.30",20850,2309.30447478462,"MD","Montgomery County","Rockville"
"2088","2022.12.31",20850,2292.64444751388,"MD","Montgomery County","Rockville"
"2089","2023.01.31",20850,2287.17459101165,"MD","Montgomery County","Rockville"
"2090","2023.02.28",20850,2289.92994445041,"MD","Montgomery County","Rockville"
"2091","2023.03.31",20850,2323.52045198221,"MD","Montgomery County","Rockville"
"2092","2023.04.30",20850,2351.40558825187,"MD","Montgomery County","Rockville"
"2093","2023.05.31",20850,2398.84315768264,"MD","Montgomery County","Rockville"
"2094","2023.06.30",20850,2420.97414655157,"MD","Montgomery County","Rockville"
"2095","2023.07.31",20850,2446.57199566398,"MD","Montgomery County","Rockville"
"2096","2023.08.31",20850,2435.05478771011,"MD","Montgomery County","Rockville"
"2097","2023.09.30",20850,2433.30030887125,"MD","Montgomery County","Rockville"
"2098","2023.10.31",20850,2426.65882033783,"MD","Montgomery County","Rockville"
"2099","2023.11.30",20850,2437.87678968728,"MD","Montgomery County","Rockville"
"2100","2023.12.31",20850,2429.59780252883,"MD","Montgomery County","Rockville"
"2101","2024.01.31",20850,2437.10903694964,"MD","Montgomery County","Rockville"
"2102","2024.02.29",20850,2443.83466593833,"MD","Montgomery County","Rockville"
"2103","2024.03.31",20850,2475.12139229057,"MD","Montgomery County","Rockville"
"2104","2024.04.30",20850,2481.16661911214,"MD","Montgomery County","Rockville"
"2105","2024.05.31",20850,2496.83099051649,"MD","Montgomery County","Rockville"
"2106","2024.06.30",20850,2531.90323037606,"MD","Montgomery County","Rockville"
"2107","2024.07.31",20850,2547.542990638,"MD","Montgomery County","Rockville"
"2108","2024.08.31",20850,2567.55554814518,"MD","Montgomery County","Rockville"
"2109","2015.01.31",20852,1747.91398368068,"MD","Montgomery County","North Bethesda"
"2110","2015.02.28",20852,1735.21758458344,"MD","Montgomery County","North Bethesda"
"2111","2015.03.31",20852,1757.95662370939,"MD","Montgomery County","North Bethesda"
"2112","2015.04.30",20852,1778.65962308624,"MD","Montgomery County","North Bethesda"
"2113","2015.05.31",20852,1804.55251737682,"MD","Montgomery County","North Bethesda"
"2114","2015.06.30",20852,1802.75734610876,"MD","Montgomery County","North Bethesda"
"2115","2015.07.31",20852,1801.68597613543,"MD","Montgomery County","North Bethesda"
"2116","2015.08.31",20852,1809.26665333802,"MD","Montgomery County","North Bethesda"
"2117","2015.09.30",20852,1826.36355319399,"MD","Montgomery County","North Bethesda"
"2118","2015.10.31",20852,1833.44338237907,"MD","Montgomery County","North Bethesda"
"2119","2015.11.30",20852,1832.94870957541,"MD","Montgomery County","North Bethesda"
"2120","2015.12.31",20852,1813.98290382392,"MD","Montgomery County","North Bethesda"
"2121","2016.01.31",20852,1799.57298907734,"MD","Montgomery County","North Bethesda"
"2122","2016.02.29",20852,1800.54995277389,"MD","Montgomery County","North Bethesda"
"2123","2016.03.31",20852,1803.37078989289,"MD","Montgomery County","North Bethesda"
"2124","2016.04.30",20852,1829.47347966332,"MD","Montgomery County","North Bethesda"
"2125","2016.05.31",20852,1830.32958164933,"MD","Montgomery County","North Bethesda"
"2126","2016.06.30",20852,1846.38293512065,"MD","Montgomery County","North Bethesda"
"2127","2016.07.31",20852,1839.22224334818,"MD","Montgomery County","North Bethesda"
"2128","2016.08.31",20852,1848.05899339703,"MD","Montgomery County","North Bethesda"
"2129","2016.09.30",20852,1840.46405757113,"MD","Montgomery County","North Bethesda"
"2130","2016.10.31",20852,1846.28147024402,"MD","Montgomery County","North Bethesda"
"2131","2016.11.30",20852,1808.13742634301,"MD","Montgomery County","North Bethesda"
"2132","2016.12.31",20852,1815.17112114326,"MD","Montgomery County","North Bethesda"
"2133","2017.01.31",20852,1831.56837609418,"MD","Montgomery County","North Bethesda"
"2134","2017.02.28",20852,1866.56526589392,"MD","Montgomery County","North Bethesda"
"2135","2017.03.31",20852,1852.11968211156,"MD","Montgomery County","North Bethesda"
"2136","2017.04.30",20852,1825.17835200997,"MD","Montgomery County","North Bethesda"
"2137","2017.05.31",20852,1826.69652523997,"MD","Montgomery County","North Bethesda"
"2138","2017.06.30",20852,1838.45307246788,"MD","Montgomery County","North Bethesda"
"2139","2017.07.31",20852,1858.14144301117,"MD","Montgomery County","North Bethesda"
"2140","2017.08.31",20852,1863.18849444457,"MD","Montgomery County","North Bethesda"
"2141","2017.09.30",20852,1852.99031216619,"MD","Montgomery County","North Bethesda"
"2142","2017.10.31",20852,1848.65137476927,"MD","Montgomery County","North Bethesda"
"2143","2017.11.30",20852,1860.45041275409,"MD","Montgomery County","North Bethesda"
"2144","2017.12.31",20852,1846.05852036452,"MD","Montgomery County","North Bethesda"
"2145","2018.01.31",20852,1839.33426162415,"MD","Montgomery County","North Bethesda"
"2146","2018.02.28",20852,1822.58650819346,"MD","Montgomery County","North Bethesda"
"2147","2018.03.31",20852,1843.56451384027,"MD","Montgomery County","North Bethesda"
"2148","2018.04.30",20852,1856.51134990122,"MD","Montgomery County","North Bethesda"
"2149","2018.05.31",20852,1863.43980821894,"MD","Montgomery County","North Bethesda"
"2150","2018.06.30",20852,1867.64790757155,"MD","Montgomery County","North Bethesda"
"2151","2018.07.31",20852,1869.83347241329,"MD","Montgomery County","North Bethesda"
"2152","2018.08.31",20852,1878.08970156571,"MD","Montgomery County","North Bethesda"
"2153","2018.09.30",20852,1879.20071718761,"MD","Montgomery County","North Bethesda"
"2154","2018.10.31",20852,1876.89955851824,"MD","Montgomery County","North Bethesda"
"2155","2018.11.30",20852,1878.4193562009,"MD","Montgomery County","North Bethesda"
"2156","2018.12.31",20852,1876.86771019663,"MD","Montgomery County","North Bethesda"
"2157","2019.01.31",20852,1896.25682041432,"MD","Montgomery County","North Bethesda"
"2158","2019.02.28",20852,1894.86993810335,"MD","Montgomery County","North Bethesda"
"2159","2019.03.31",20852,1905.90456121691,"MD","Montgomery County","North Bethesda"
"2160","2019.04.30",20852,1902.03362253579,"MD","Montgomery County","North Bethesda"
"2161","2019.05.31",20852,1905.81032834225,"MD","Montgomery County","North Bethesda"
"2162","2019.06.30",20852,1927.74873955276,"MD","Montgomery County","North Bethesda"
"2163","2019.07.31",20852,1937.80211485442,"MD","Montgomery County","North Bethesda"
"2164","2019.08.31",20852,1968.68918846301,"MD","Montgomery County","North Bethesda"
"2165","2019.09.30",20852,1967.95217364734,"MD","Montgomery County","North Bethesda"
"2166","2019.10.31",20852,1982.64855597395,"MD","Montgomery County","North Bethesda"
"2167","2019.11.30",20852,1970.6497419439,"MD","Montgomery County","North Bethesda"
"2168","2019.12.31",20852,1970.7245513843,"MD","Montgomery County","North Bethesda"
"2169","2020.01.31",20852,1941.78728701034,"MD","Montgomery County","North Bethesda"
